Niveau,Leçon,Titre_Leçon,Position,Forme_JP,Traduction_EN,Traduction_FR,URL_EN,URL_FR,URL_JA
N5,Leçon 7,Quantificateurs et actions,9/13,まだ,Still,Encore,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%A0
N5,Leçon 7,Quantificateurs et actions,10/13,まだ～ていません,Still haven't done,Pas encore fait,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%A0-%E3%81%A6%E3%81%84%E3%81%BE%E3%81%9B%E3%82%93,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%A0-%E3%81%A6%E3%81%84%E3%81%BE%E3%81%9B%E3%82%93,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%A0-%E3%81%A6%E3%81%84%E3%81%BE%E3%81%9B%E3%82%93
N5,Leçon 7,Quantificateurs et actions,11/13,てもいい,It is okay if,"Puis-je ~, C'est ok si",https://bunpro.jp/grammar_points/%E3%81%A6%E3%82%82%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%82%82%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%82%82%E3%81%84%E3%81%84
N5,Leçon 7,Quantificateurs et actions,12/13,たい,Want to do,Vouloir faire,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%84
N5,Leçon 7,Quantificateurs et actions,13/13,たり～たりする,Things like ~ and ~,Des choses comme ~ et ~,https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%8A-%E3%81%9F%E3%82%8A%E3%81%99%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%8A-%E3%81%9F%E3%82%8A%E3%81%99%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%8A-%E3%81%9F%E3%82%8A%E3%81%99%E3%82%8B
N5,Leçon 8,Adverbes et comparaisons,1/13,けっこう,"Quite, Fairly","Assez, Plutôt",https://bunpro.jp/grammar_points/%E3%81%91%E3%81%A3%E3%81%93%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%81%91%E3%81%A3%E3%81%93%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%81%91%E3%81%A3%E3%81%93%E3%81%86
N5,Leçon 8,Adverbes et comparaisons,2/13,たくさん,"Many, A lot",Beaucoup,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%8F%E3%81%95%E3%82%93,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%8F%E3%81%95%E3%82%93,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%8F%E3%81%95%E3%82%93
N5,Leçon 8,Adverbes et comparaisons,3/13,まえに,"Before, In front of","Avant, Devant",https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%88%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%88%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%88%E3%81%AB
N5,Leçon 8,Adverbes et comparaisons,4/13,くらい①,"About, Approximately","Environ, Approximativement",https://bunpro.jp/grammar_points/%E3%81%8F%E3%82%89%E3%81%841,https://bunpro.jp/fr/grammar_points/%E3%81%8F%E3%82%89%E3%81%841,https://bunpro.jp/ja/grammar_points/%E3%81%8F%E3%82%89%E3%81%841
N5,Leçon 8,Adverbes et comparaisons,5/13,Noun + まで,Until,Jusqu'à (nom),https://bunpro.jp/grammar_points/noun-%E3%81%BE%E3%81%A7,https://bunpro.jp/fr/grammar_points/noun-%E3%81%BE%E3%81%A7,https://bunpro.jp/ja/grammar_points/noun-%E3%81%BE%E3%81%A7
N5,Leçon 8,Adverbes et comparaisons,6/13,Verb + まで,Until (something) happens,Jusqu'à ce que (verbe),https://bunpro.jp/grammar_points/v-%E3%81%BE%E3%81%A7,https://bunpro.jp/fr/grammar_points/v-%E3%81%BE%E3%81%A7,https://bunpro.jp/ja/grammar_points/v-%E3%81%BE%E3%81%A7
N5,Leçon 8,Adverbes et comparaisons,7/13,すぎる,Too much,Trop,https://bunpro.jp/grammar_points/%E3%81%99%E3%81%8E%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%99%E3%81%8E%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%99%E3%81%8E%E3%82%8B
N5,Leçon 8,Adverbes et comparaisons,8/13,にする,To decide on,"Décider, Choisir",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%99%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%99%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%99%E3%82%8B
N5,Leçon 8,Adverbes et comparaisons,9/13,になる・くなる,To become (adjective),Devenir (adjectif),https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%AA%E3%82%8B-%E3%81%8F%E3%81%AA%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%AA%E3%82%8B-%E3%81%8F%E3%81%AA%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%AA%E3%82%8B-%E3%81%8F%E3%81%AA%E3%82%8B
N5,Leçon 8,Adverbes et comparaisons,10/13,のなかで～がいちばん,The best/most among,Le plus ~ parmi,https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%AA%E3%81%8B%E3%81%A7-%E3%81%8C%E3%81%84%E3%81%A1%E3%81%B0%E3%82%93,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E3%81%AA%E3%81%8B%E3%81%A7-%E3%81%8C%E3%81%84%E3%81%A1%E3%81%B0%E3%82%93,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E3%81%AA%E3%81%8B%E3%81%A7-%E3%81%8C%E3%81%84%E3%81%A1%E3%81%B0%E3%82%93
N5,Leçon 8,Adverbes et comparaisons,11/13,より～のほうが,More ~ than ~,Plus/moins ~ que ~,https://bunpro.jp/grammar_points/%E3%82%88%E3%82%8A-%E3%81%AE%E3%81%BB%E3%81%86%E3%81%8C,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%82%8A-%E3%81%AE%E3%81%BB%E3%81%86%E3%81%8C,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%82%8A-%E3%81%AE%E3%81%BB%E3%81%86%E3%81%8C
N5,Leçon 8,Adverbes et comparaisons,12/13,なにか・なにも,"Something, Nothing","Quelque chose, Rien",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%AB%E3%81%8B-%E3%81%AA%E3%81%AB%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%AB%E3%81%8B-%E3%81%AA%E3%81%AB%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%AB%E3%81%8B-%E3%81%AA%E3%81%AB%E3%82%82
N5,Leçon 8,Adverbes et comparaisons,13/13,誰か・どこか・誰も・どこも,"Someone, Somewhere, Nobody, Nowhere","Quelqu'un, Quelque part, Personne, Nulle part",https://bunpro.jp/grammar_points/%E8%AA%B0%E3%81%8B-%E3%81%A9%E3%81%93%E3%81%8B-%E8%AA%B0%E3%82%82-%E3%81%A9%E3%81%93%E3%82%82,https://bunpro.jp/fr/grammar_points/%E8%AA%B0%E3%81%8B-%E3%81%A9%E3%81%93%E3%81%8B-%E8%AA%B0%E3%82%82-%E3%81%A9%E3%81%93%E3%82%82,https://bunpro.jp/ja/grammar_points/%E8%AA%B0%E3%81%8B-%E3%81%A9%E3%81%93%E3%81%8B-%E8%AA%B0%E3%82%82-%E3%81%A9%E3%81%93%E3%82%82
N5,Leçon 9,Requêtes et permissions,1/13,ましょう,Let's (volitional polite),"Allons, Faisons (poli)",https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86
N5,Leçon 9,Requêtes et permissions,2/13,ましょうか,Shall we?,Allons-nous ?,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%97%E3%82%87%E3%81%86%E3%81%8B
N5,Leçon 9,Requêtes et permissions,3/13,ませんか,Won't you?,Ne voulez-vous pas ?,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%9B%E3%82%93%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%9B%E3%82%93%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%9B%E3%82%93%E3%81%8B
N5,Leçon 9,Requêtes et permissions,4/13,Verb + てもいい,It's okay to,C'est ok de faire,https://bunpro.jp/grammar_points/verb-%E3%81%A6%E3%82%82%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/verb-%E3%81%A6%E3%82%82%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/verb-%E3%81%A6%E3%82%82%E3%81%84%E3%81%84
N5,Leçon 9,Requêtes et permissions,5/13,てください,Please do (polite),Faites s'il vous plaît,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84
N5,Leçon 9,Requêtes et permissions,6/13,ないでください,Please don't,Ne faites pas s'il vous plaît,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84
N5,Leçon 9,Requêtes et permissions,7/13,てはいけない,"Must not, May not",Ne doit pas,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84
N5,Leçon 9,Requêtes et permissions,8/13,なくてはいけない,Must do,Doit faire,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84
N5,Leçon 9,Requêtes et permissions,9/13,なくてはならない,Must do (formal),Doit faire (formel),https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AF%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84
N5,Leçon 9,Requêtes et permissions,10/13,たほうがいい,It'd be better to,Ferait mieux de,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84
N5,Leçon 9,Requêtes et permissions,11/13,ないほうがいい,It'd be better not to,Ferait mieux de ne pas,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%BB%E3%81%86%E3%81%8C%E3%81%84%E3%81%84
N5,Leçon 9,Requêtes et permissions,12/13,なくちゃ・なきゃ,Must do (casual),Doit faire (informel),https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A1%E3%82%83-%E3%81%AA%E3%81%8D%E3%82%83,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A1%E3%82%83-%E3%81%AA%E3%81%8D%E3%82%83,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A1%E3%82%83-%E3%81%AA%E3%81%8D%E3%82%83
N5,Leçon 9,Requêtes et permissions,13/13,や,Things like (listing),Choses comme ~ et ~,https://bunpro.jp/grammar_points/%E3%82%84,https://bunpro.jp/fr/grammar_points/%E3%82%84,https://bunpro.jp/ja/grammar_points/%E3%82%84
N5,Leçon 10,Donner et recevoir,1/12,たことがある,Have done before,Avoir déjà fait,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%93%E3%81%A8%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%93%E3%81%A8%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%93%E3%81%A8%E3%81%8C%E3%81%82%E3%82%8B
N5,Leçon 10,Donner et recevoir,2/12,ている③,"Has done, Habit",Habitude,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B3,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B3,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B3
N5,Leçon 10,Donner et recevoir,3/12,Adjective + て・Noun + で,And (conjunctive),Et (conjonctif),https://bunpro.jp/grammar_points/adjective-%E3%81%A6-noun-%E3%81%A7,https://bunpro.jp/fr/grammar_points/adjective-%E3%81%A6-noun-%E3%81%A7,https://bunpro.jp/ja/grammar_points/adjective-%E3%81%A6-noun-%E3%81%A7
N5,Leçon 10,Donner et recevoir,4/12,Adjective + て + B,"And, Both and","Et, À la fois",https://bunpro.jp/grammar_points/adjective-%E3%81%A6-b,https://bunpro.jp/fr/grammar_points/adjective-%E3%81%A6-b,https://bunpro.jp/ja/grammar_points/adjective-%E3%81%A6-b
N5,Leçon 10,Donner et recevoir,5/12,のがへた,To be bad at,Être mauvais en,https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%8C%E3%81%B8%E3%81%9F,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E3%81%8C%E3%81%B8%E3%81%9F,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E3%81%8C%E3%81%B8%E3%81%9F
N5,Leçon 10,Donner et recevoir,6/12,のがじょうず,To be good at,Être bon en,https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%8C%E3%81%98%E3%82%87%E3%81%86%E3%81%9A,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E3%81%8C%E3%81%98%E3%82%87%E3%81%86%E3%81%9A,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E3%81%8C%E3%81%98%E3%82%87%E3%81%86%E3%81%9A
N5,Leçon 10,Donner et recevoir,7/12,Adjective + の(は),The one that,Celui qui est,https://bunpro.jp/grammar_points/adjective-%E3%81%AE-%E3%81%AF,https://bunpro.jp/fr/grammar_points/adjective-%E3%81%AE-%E3%81%AF,https://bunpro.jp/ja/grammar_points/adjective-%E3%81%AE-%E3%81%AF
N5,Leçon 10,Donner et recevoir,8/12,あげる,To give (away),Donner,https://bunpro.jp/grammar_points/%E3%81%82%E3%81%92%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%82%E3%81%92%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%82%E3%81%92%E3%82%8B
N5,Leçon 10,Donner et recevoir,9/12,くれる,To give (to me),Donner (à moi/nous),https://bunpro.jp/grammar_points/%E3%81%8F%E3%82%8C%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8F%E3%82%8C%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8F%E3%82%8C%E3%82%8B
N5,Leçon 10,Donner et recevoir,10/12,もらう,To receive,Recevoir,https://bunpro.jp/grammar_points/%E3%82%82%E3%82%89%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%82%82%E3%82%89%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%82%82%E3%82%89%E3%81%86
N5,Leçon 10,Donner et recevoir,11/12,けれども,"But, Although","Mais, Bien que",https://bunpro.jp/grammar_points/%E3%81%91%E3%82%8C%E3%81%A9%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%91%E3%82%8C%E3%81%A9%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%91%E3%82%8C%E3%81%A9%E3%82%82
N5,Leçon 10,Donner et recevoir,12/12,つもりだ,"Plan to, Intend to","Prévoir de, Avoir l'intention de",https://bunpro.jp/grammar_points/%E3%81%A4%E3%82%82%E3%82%8A%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%A4%E3%82%82%E3%82%8A%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%A4%E3%82%82%E3%82%8A%E3%81%A0
N4,Leçon 1,Suffixes et direction,1/19,でも,"Or something, Any, No matter","Ou autre chose, N'importe ~",https://bunpro.jp/grammar_points/%E3%81%A7%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%82%82
N4,Leçon 1,Suffixes et direction,2/19,やすい,Easy to,Facile à,https://bunpro.jp/grammar_points/%E3%82%84%E3%81%99%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%82%84%E3%81%99%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%82%84%E3%81%99%E3%81%84
N4,Leçon 1,Suffixes et direction,3/19,にくい,Difficult to,Difficile à,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%8F%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%8F%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%8F%E3%81%84
N4,Leçon 1,Suffixes et direction,4/19,づらい,Hard/painful to,"Difficile, pénible de",https://bunpro.jp/grammar_points/%E3%81%A5%E3%82%89%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A5%E3%82%89%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A5%E3%82%89%E3%81%84
N4,Leçon 1,Suffixes et direction,5/19,だんだん,Gradually,Graduellement,https://bunpro.jp/grammar_points/%E3%81%A0%E3%82%93%E3%81%A0%E3%82%93,https://bunpro.jp/fr/grammar_points/%E3%81%A0%E3%82%93%E3%81%A0%E3%82%93,https://bunpro.jp/ja/grammar_points/%E3%81%A0%E3%82%93%E3%81%A0%E3%82%93
N4,Leçon 1,Suffixes et direction,6/19,どんどん,"Progressively, More and more","De plus en plus, Rapidement",https://bunpro.jp/grammar_points/%E3%81%A9%E3%82%93%E3%81%A9%E3%82%93,https://bunpro.jp/fr/grammar_points/%E3%81%A9%E3%82%93%E3%81%A9%E3%82%93,https://bunpro.jp/ja/grammar_points/%E3%81%A9%E3%82%93%E3%81%A9%E3%82%93
N4,Leçon 1,Suffixes et direction,7/19,～ら,"We, Them, Those","Nous, Eux, Ceux-ci",https://bunpro.jp/grammar_points/%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%82%89
N4,Leçon 1,Suffixes et direction,8/19,ていく,"To go on, To start","Continuer, Commencer à aller",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%84%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%84%E3%81%8F
N4,Leçon 1,Suffixes et direction,9/19,てくる,"To become, To continue","Devenir, Continuer à venir",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8B
N4,Leçon 1,Suffixes et direction,10/19,かた,"Way of ~ing, How to","Façon de ~, Manière de ~",https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%9F,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%81%9F,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%81%9F
N4,Leçon 1,Suffixes et direction,11/19,だけで,"Just by, Just with","Juste en, Juste avec",https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7
N4,Leçon 1,Suffixes et direction,12/19,だが・ですが,"But, However","Mais, Cependant",https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%8C%E3%83%BB%E3%81%A7%E3%81%99%E3%81%8C,https://bunpro.jp/fr/grammar_points/%E3%81%A0%E3%81%8C%E3%83%BB%E3%81%A7%E3%81%99%E3%81%8C,https://bunpro.jp/ja/grammar_points/%E3%81%A0%E3%81%8C%E3%83%BB%E3%81%A7%E3%81%99%E3%81%8C
N4,Leçon 1,Suffixes et direction,13/19,なくて (Sequence),Not ~ and ~,Ne pas ~ et ~,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6-conjunction,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6-conjunction,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6-conjunction
N4,Leçon 1,Suffixes et direction,14/19,なくて (Reasons),Not ~ and (reason),Pas ~ et (raison),https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6
N4,Leçon 1,Suffixes et direction,15/19,ないで,Without doing,Sans faire,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7
N4,Leçon 1,Suffixes et direction,16/19,れる・られる (Passive),Was done to ~ by ~,"Être fait, Subir",https://bunpro.jp/grammar_points/Verb[passive],https://bunpro.jp/fr/grammar_points/Verb[passive],https://bunpro.jp/ja/grammar_points/Verb[passive]
N4,Leçon 1,Suffixes et direction,17/19,他動詞・自動詞,Transitive / Intransitive,Transitif / Intransitif,https://bunpro.jp/grammar_points/transitive-intransitive-verbs,https://bunpro.jp/fr/grammar_points/transitive-intransitive-verbs,https://bunpro.jp/ja/grammar_points/transitive-intransitive-verbs
N4,Leçon 1,Suffixes et direction,18/19,なおす,"To redo, To fix","Refaire, Corriger",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8A%E3%81%99,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8A%E3%81%99,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8A%E3%81%99
N4,Leçon 1,Suffixes et direction,19/19,ということ,"The fact that, ~ing",Le fait que ~,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8
N4,Leçon 2,Marqueurs de temps,1/17,とき,"When, At the time of","Quand, Au moment de",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%8D,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%8D,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%8D
N4,Leçon 2,Marqueurs de temps,2/17,まず,First of all,Tout d'abord,https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%9A,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%9A,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%9A
N4,Leçon 2,Marqueurs de temps,3/17,まで,"Even, To the extent of","Même ~, Jusqu'à ~",https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%A7
N4,Leçon 2,Marqueurs de temps,4/17,までに,"By ~, Before ~","D'ici ~, Avant ~",https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%A7%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%A7%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%A7%E3%81%AB
N4,Leçon 2,Marqueurs de temps,5/17,また,"Also, Again, Moreover","Aussi, Encore, De plus",https://bunpro.jp/grammar_points/%E3%81%BE%E3%81%9F,https://bunpro.jp/fr/grammar_points/%E3%81%BE%E3%81%9F,https://bunpro.jp/ja/grammar_points/%E3%81%BE%E3%81%9F
N4,Leçon 2,Marqueurs de temps,6/17,はじめる,"To start, To begin to",Commencer à,https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%98%E3%82%81%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AF%E3%81%98%E3%82%81%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AF%E3%81%98%E3%82%81%E3%82%8B
